gene_R,log2FoldChange_R,gene_python,log2FoldChange_python,diff_log2fc,ratio_log2fc
b1258,3.46755835978587,b1258,3.4787391253339344,0.011180765548064464,1.0032243914558816
b1259,3.74058336318587,b1259,3.7387549709073498,-0.0018283922785200524,0.999511201301777
b1260,0.0045232613113231,b1260,0.0091787968374091,0.004655535526086,2.0292431070545884
b1261,0.0359302288644117,b1261,0.0410899834000732,0.005159754535661504,1.1436048335548499
b1262,0.0330491995546447,b1262,0.0406648893271967,0.007615689772552003,1.2304349235436083
b1263,0.100368892173693,b1263,0.1096645972823499,0.00929570510865689,1.0926154001238775
b1264,0.370610361412138,b1264,0.382606652825496,0.011996291413358007,1.032369012478897
b1266,0.181300002806953,b1266,0.1877815102222836,0.006481507415330601,1.0357501782403835
b1267,0.357354122715526,b1267,0.3613824800037289,0.004028357288202888,1.011272732094404
b1268,0.147086690231625,b1268,0.1516358356833157,0.004549145451690717,1.0309283283519872
b1269,-0.374727740228931,b1269,-0.3658282966963289,0.008899443532602136,0.9762509081202122
b1270,-0.245690551167981,b1270,-0.2386365966618987,0.007053954506082288,0.9712892723283467
b1271,-0.0834809146401325,b1271,-0.0782551371661439,0.005225777473988599,0.937401530679009
b1272,-0.30158356804776,b1272,-0.2940023360853401,0.007581231962419888,0.9748619196612884
b1273,-0.0476545735019945,b1273,-0.0421403713793511,0.005514202122643398,0.8842880815539643
b1274,-0.024517033131535,b1274,-0.0195999370736589,0.004917096057876099,0.7994416358824636
b1275,-1.2442349561529,b1275,-1.236561492472647,0.007673463680253123,0.9938327856468693
b1276,1.13143851570199,b1276,1.1333525899247634,0.0019140742227734542,1.0016917173988777
b1277,0.0621363469650094,b1277,0.0670290063714689,0.004892659406459499,1.0787406992112794
b1278,0.140196795083432,b1278,0.1446353156087745,0.004438520525342493,1.0316592153387036
b1279,0.288530272652291,b1279,0.2939679194192584,0.005437646766967452,1.0188460181906818
b1280,0.546130210069281,b1280,0.5488767951517514,0.0027465850824703875,1.0050291762510666
b1281,0.229103300635469,b1281,0.2335879809305221,0.004484680295053112,1.019574926605657
b1282,-0.0418649374571076,b1282,-0.0474330818930019,-0.005568144435894297,1.1330025738507097
b1283,2.82744653459658,b1283,2.832318478508417,0.0048719439118367625,1.0017230896684424
b1284,0.0054244312830252,b1284,0.0095360200130978,0.0041115887300726,1.7579760007171794
b1285,0.357912076647858,b1285,0.3633344499198577,0.005422373271999681,1.0151500148382382
b1286,-0.350596685127649,b1286,-0.3445650414576402,0.006031643670008802,0.9827960618971262
b1287,-1.10628878078712,b1287,-1.0987696354316931,0.0075191453554268595,0.9932032707137489
b1288,-0.138780963892531,b1288,-0.1345660111749325,0.004214952717598502,0.9696287401429027
b1289,-0.0529407428651106,b1289,-0.0478032118061503,0.005137531058960303,0.902956951849913
b1290,0.465807866350555,b1290,0.4705239280036967,0.004716061653141701,1.0101244783393
b1291,0.340744530357998,b1291,0.3442470051006315,0.003502474742633488,1.0102788876433428
b1292,0.425379413157587,b1292,0.4272511698365894,0.001871756679002412,1.004400205137123
b1293,0.650221692445849,b1293,0.6538381522033515,0.003616459757502466,1.005561887275552
b1294,0.314438852573783,b1294,0.3190694482534713,0.004630595679688265,1.014726537900089
b1295,0.569326328002725,b1295,0.5712493148798807,0.0019229868771557523,1.0033776531710765
b1296,0.0243363565226754,b1296,0.0292330446321365,0.0048966881094611,1.2012087596143906
b1297,-0.780626254491823,b1297,-0.7697040184343769,0.010922236057446133,0.9860083670071328
b1298,-0.464783323729407,b1298,-0.4591371557311001,0.005646167998306917,0.9878520426399935
b1299,-0.467706601176164,b1299,-0.459688625424476,0.008017975751688,0.9828568257717022
b1300,-0.188918918900685,b1300,-0.181166401008811,0.007752517891873978,0.9589637822565061
b1301,0.118366216337271,b1301,0.1299124127177459,0.011546196380474896,1.0975463839071726
b1302,0.356024523267574,b1302,0.3604416119245229,0.004417088656948898,1.0124066977645503
b1303,-0.28211151248858,b1303,-0.2714740973169187,0.010637415171661335,0.9622935800179656
b1304,-0.183024806587182,b1304,-0.1747151072848981,0.008309699302283896,0.9545979615701675
b1305,0.288783273771957,b1305,0.2992416010171069,0.01045832724514989,1.0362151419247656
b1306,0.19310297538934,b1306,0.2037573317770325,0.01065435638769252,1.0551744806946184
,,b1307,0.0981369166770987,,
b1308,-1.20887025742154,b1308,-1.2022137293627226,0.006656528058817335,0.9944935959686729
b1309,-1.17921624336849,b1309,-1.1749471781597685,0.004269065208721612,0.9963797435519317
b1310,-2.24739761465188,b1310,-2.244424098604069,0.0029735160478110423,0.9986769070019362
b1311,-1.36723031211116,b1311,-1.331537366307156,0.03569294580400406,0.9738939771245343
b1312,-0.686944837114303,b1312,-0.6739829891773373,0.012961847936965643,0.9811311662353918
b1313,-0.644831718302999,b1313,-0.6329512763764434,0.011880441926555574,0.9815759033103687
b1314,-0.627659996516737,b1314,-0.6094977887569103,0.018162207759826687,0.9710636206535072
b1315,-0.565171878065648,b1315,-0.5571040464562126,0.00806783160943536,0.9857249946033263
b1316,-0.229686729246331,b1316,-0.2186750274124048,0.01101170183392619,0.9520577358994192
,,b1317,-0.2064866485786135,,
b1320,-0.133892908322418,b1320,-0.1277738991884485,0.006119009133969483,0.9542992290582356
b1321,0.123038305945799,b1321,0.128311874859431,0.005273568913631996,1.0428611957316376
b1322,0.135335758559524,b1322,0.1416678445767105,0.006332086017186489,1.0467879744760988
b1323,-0.262925664137997,b1323,-0.2562274446298463,0.0066982195081506934,0.9745242841541892
b1324,-0.0413457773829304,b1324,-0.0354591383543121,0.005886639028618301,0.8576241783024595
b1325,-0.101684127430119,b1325,-0.0968925195872303,0.004791607842888693,0.9528775241132726
b1326,0.599905208964406,b1326,0.6050539631835283,0.005148754219122309,1.0085826129564877
b1327,0.643481100728728,b1327,0.6540503623532646,0.010569261624536641,1.0164251313870247
b1328,-0.410418829730315,b1328,-0.4035004662511351,0.006918363479179901,0.9831431625987386
b1329,-1.40890736768534,b1329,-1.4039027682592229,0.0050045994261171955,0.9964478861130954
b1330,0.0730342770216251,b1330,0.0820080546358823,0.008973777614257203,1.1228707667168405
b1331,-1.64188521420994,b1331,-1.6312081470677835,0.010677067142156549,0.993497068461455
b1332,-0.14086104639249,b1332,-0.1350918704571132,0.005769175935376791,0.959043496529894
b1333,0.0022188443221301,b1333,0.0088575302492466,0.0066386859271165,3.9919566059250755
b1334,0.209340460119786,b1334,0.2138395685226076,0.004499108402821611,1.0214918243718734
b1335,0.299887454434043,b1335,0.3046312985858513,0.004743844151808285,1.0158187482726178
b1336,1.01052216226639,b1336,0.9875285633016322,-0.022993598964757833,0.9772458241656096
b1337,0.11665513288764,b1337,0.1237867256117339,0.007131592724093902,1.061133981399369
b1338,-0.0101638887881652,b1338,-0.0031342703451509,0.007029618443014299,0.3083731444209066
b1339,-0.659603499049477,b1339,-0.6534902006269171,0.006113298422559921,0.9907318587130458
b1340,0.491799962851107,b1340,0.492662957253065,0.0008629944019580282,1.001754767114977
b1341,-1.57080452337252,b1341,-1.5635267117496223,0.007277811622897756,0.9953668253976807
b1342,0.46766361324876,b1342,0.4719214575201508,0.004257844271390809,1.0091045019342268
b1343,1.08747725624322,b1343,1.091778856407098,0.004301600163878039,1.0039555771297124
b1344,-0.0111727696584632,b1344,-0.0045004779554169,0.0066722917030462995,0.40280772744722776
b1345,0.169857266972904,b1345,0.1684527976738673,-0.0014044692990366758,0.9917314735832837
b1349,-0.238512857552513,b1349,-0.21300178149684,0.025511076055673015,0.8930410866841579
b1350,-0.138736020797544,b1350,-0.1380075234706921,0.0007284973268519013,0.9947490397759426
b1356,0.739022768460141,b1356,0.7430428181476558,0.004020049687514793,1.0054396831316728
,,b1357,0.1132080536423332,,
b1358,0.0358856151905603,b1358,0.0263953435581048,-0.0094902716324555,0.7355410634021424
b1359,0.230072708938531,b1359,0.2299522666266365,-0.00012044231189448085,0.9994765032652062
b1360,0.113532646775839,b1360,0.1139927476738308,0.000460100897991797,1.004052586732169
b1361,0.0645876586912774,b1361,0.0663059751795911,0.0017183164883136925,1.0266044090021451
b1363,0.0549474495649083,b1363,0.0599916460375644,0.005044196472656096,1.0918003749509335
,,b1368,0.2834280416171246,,
b1370,-0.804916763444879,b1370,-0.796878700195506,0.008038063249372951,0.990013795693642
b1372,0.833788787515161,b1372,0.8262957896866023,-0.007492997828558612,0.9910133142340651
,,b1373,0.0971822767103465,,
b1374,0.183391608045446,b1374,0.184444397972325,0.0010527899268790164,1.0057406657703667
b1376,-1.64118394379816,b1376,-1.6275102578749294,0.013673685923230483,0.9916684013544601
,,b1377,0.9217159676221948,,
b1378,0.873097195285824,b1378,0.877531371635945,0.004434176350121,1.0050786743721807
b1379,2.07301475738748,b1379,2.073231901570089,0.00021714418260909696,1.0001047480158234
b1380,0.160662195285989,b1380,0.1641696018278128,0.0035074065418237987,1.0218309387319175
b1381,0.0537824039307296,b1381,0.0578512258750598,0.0040688219443302046,1.0756534042169394
b1382,0.0145970909799033,b1382,0.0432319840164925,0.028634893036589205,2.961684905301515
b1383,-0.155083227568236,b1383,-0.1489954736391957,0.0060877539290402904,0.960745246120431
b1384,-1.49099260992867,b1384,-1.4735277090245136,0.017464900904156533,0.9882863933812576
b1385,-0.267775598729581,b1385,-0.2556565750637042,0.012119023665876805,0.9547418669834982
b1386,-0.0578317819110293,b1386,-0.0437159967327875,0.014115785178241802,0.7559164751319943
b1387,-1.43449198903973,b1387,-1.401281179418949,0.033210809620781045,0.9768483826507718
b1388,-3.3630988087834,b1388,-3.3575943823252525,0.005504426458147638,0.9983632873218676
b1389,-2.93896353917694,b1389,-2.9348216718982556,0.004141867278684597,0.9985907047761999
b1390,-2.72621443919883,b1390,-2.7206089243870073,0.005605514811822587,0.9979438467014099
b1391,-2.66881564345781,b1391,-2.6708044970008133,-0.001988853543003266,1.0007452195313222
b1392,-2.15541764103318,b1392,-2.1498403769325063,0.005577264100673496,0.9974124438834971
b1393,-1.86108087436779,b1393,-1.8464269942924507,0.014653880075339298,0.9921261454689242
b1394,-1.52392735797221,b1394,-1.5007791172360578,0.02314824073615207,0.9848101416284344
b1395,-1.40547142770032,b1395,-1.3918006542502452,0.013670773450074725,0.9902731758322235
b1396,-0.639650959036577,b1396,-0.5987989120302355,0.040852047006341485,0.9361338454524142
b1397,-1.53617561618462,b1397,-1.527520691353191,0.008654924831429156,0.9943659274758407
b1398,-1.02617846143784,b1398,-1.0185812009249169,0.0075972605129230875,0.9925965504067605
b1399,-0.376614290445035,b1399,-0.3673935627488583,0.009220727696176712,0.9755167875194517
b1400,-0.198244905846501,b1400,-0.1932179192685043,0.005026986577996717,0.9746425434916897
b1402,0.261714015155644,b1402,0.2664881318953581,0.004774116739714063,1.0182417312915966
b1403,0.062789811913357,b1403,0.0674328763569966,0.0046430644436396,1.073946143524789
b1404,-0.173902596050958,b1404,-0.1611755835789477,0.012727012472010302,0.926815281881813
b1406,-0.563031288542737,b1406,-0.5541648720054555,0.008866416537281485,0.9842523555658338
b1407,0.0461466062481038,b1407,0.0488638403370672,0.002717234088963398,1.0588826418643744
b1410,0.499261616480648,b1410,0.5093516946519889,0.010090078171340944,1.020210001807203
b1411,0.302142662430395,b1411,0.3089961363486238,0.00685347391822877,1.0226829070184937
b1412,0.10103330345442,b1412,0.1082603318704614,0.007227028416041392,1.0715311503132408
b1413,0.0036423425065067,b1413,0.0092893045328743,0.0056469620263676,2.5503654629623207
b1414,0.841835450664844,b1414,0.8476757325033836,0.005840281838539574,1.0069375574928892
b1415,-1.25544656727397,b1415,-1.2507834966893123,0.004663070584657758,0.9962857275600482
b1418,-0.94647233691416,b1418,-0.938538041241909,0.007934295672251013,0.9916169809060457
b1419,-0.58334730630525,b1419,-0.5718833129857329,0.011463993319517085,0.9803479107632695
b1420,-0.748289272948714,b1420,-0.7351734990294275,0.013115773919286422,0.98247232134225
b1421,0.81151130551933,b1421,0.810050947478263,-0.0014603580410670336,0.9982004464618858
b1422,-1.51937861273837,b1422,-1.5133388854825465,0.006039727255823468,0.9960248701639033
b1423,-0.632378021456325,b1423,-0.6267595987118608,0.005618422744464224,0.9911154047834785
b1424,0.484102699817948,b1424,0.4873540401077524,0.003251340289804394,1.0067162201140938
b1426,-0.241107099552362,b1426,-0.2339175900614586,0.007189509490903412,0.9701812617535883
b1427,-0.0576511948679848,b1427,-0.0476626907644956,0.009988504103489199,0.8267424616894441
b1428,0.61020552577002,b1428,0.6143089268972344,0.004103401127214412,1.0067246213839776
b1429,-0.28330871336372,b1429,-0.2740816471690866,0.009227066194633371,0.9674310539726062
b1430,-0.0791830857402767,b1430,-0.0726110571200129,0.006572028620263806,0.9170021153024992
b1431,-0.434536227388597,b1431,-0.4269358482132701,0.00760037917532691,0.9825092162717884
b1432,0.480961287328321,b1432,0.4867890154394821,0.005827728111161112,1.0121168340669027
b1433,-1.4459822722013,b1433,-1.438814244198074,0.0071680280032260235,0.9950427967610462
b1434,0.420856409688867,b1434,0.4239779651881081,0.003121555499241091,1.0074171509031995
b1435,0.0388276500769993,b1435,0.0436596273301471,0.004831977253147796,1.1244468115779729
b1436,2.19222979101037,b1436,2.191958027504388,-0.0002717635059816814,0.9998760332940022
b1438,0.234206078867696,b1438,0.2381232736051337,0.003917194737437679,1.0167254187268577
b1439,-0.0996308680808577,b1439,-0.0929885782331931,0.006642289847664601,0.9333310049825733
b1440,-0.800744865962235,b1440,-0.7936183615268836,0.007126504435351455,0.9911001559444435
b1441,-0.712435139862263,b1441,-0.7057300630611567,0.006705076801106324,0.9905885091484923
b1442,-0.561564198577073,b1442,-0.556259686376246,0.00530451220082695,0.9905540413468881
b1443,0.0145147078645681,b1443,0.018621501664192,0.004106793799623899,1.2829401623472565
b1444,0.329945133219829,b1444,0.3342514099340609,0.004306276714231894,1.0130514933565116
b1446,-0.356609436037086,b1446,-0.3503909772897549,0.006218458747331124,0.9825622708797744
b1447,0.490445862787641,b1447,0.4964824752089037,0.006036612421262688,1.0123084174611061
b1448,0.585002422326346,b1448,0.5935944459745952,0.00859202364824918,1.0146871590959945
b1449,0.777582593614847,b1449,0.7831028247887727,0.005520231173925638,1.0070992216380037
b1450,0.922236808570852,b1450,0.9262755874190164,0.004038778848164393,1.0043793294852579
b1451,0.47559014428076,b1451,0.4807134322626644,0.0051232879819043675,1.0107724856023927
b1452,-0.816279197785998,b1452,-0.809027949316263,0.007251248469735017,0.9911167055470693
b1453,-0.684068448728095,b1453,-0.6757609466744537,0.00830750205364128,0.9878557444520536
b1454,1.45684551890124,b1454,1.468367044791402,0.011521525890161977,1.0079085433154584
,,b1461,0.351613479516871,,
b1462,0.214334384704686,b1462,0.2178966196573473,0.0035622349526613084,1.0166199882373956
b1463,0.801653459565879,b1463,0.8052170685059592,0.0035636089400802318,1.0044453234718278
b1464,0.467764076087235,b1464,0.4724108162425473,0.004646740155312301,1.0099339397633555
b1465,1.9871993813273,b1465,1.9913193335888315,0.004119952261531612,1.0020732455435748
b1466,1.8050307081099,b1466,1.8039338218469032,-0.0010968862629967546,0.9993923171178926
b1467,2.02655060027043,b1467,2.0308890146774927,0.0043384144070626185,1.002140787605542
b1468,1.59319743962162,b1468,1.5986594126180376,0.005461972996417597,1.0034283089217837
b1469,1.42744410698529,b1469,1.4337365447605492,0.006292437775259341,1.004408185052197
b1473,-0.189836082560769,b1473,-0.1834864680297807,0.006349614530988312,0.9665521198850291
b1474,-0.151887867195873,b1474,-0.1462220817020527,0.005665785493820297,0.962697576847835
b1475,0.479314184439876,b1475,0.4862150194276122,0.006900834987736193,1.0143973101814219
b1476,0.478978729621794,b1476,0.4799766191281918,0.0009978895063977866,1.0020833691449842
b1477,0.863404372422495,b1477,0.8638712326855938,0.0004668602630988339,1.0005407202905272
b1478,1.14996387072284,b1478,1.1553771335320917,0.0054132628092518065,1.0047073329406855
b1479,-0.34710570390345,b1479,-0.3401400415621497,0.006965662341300305,0.979932158236046
b1480,1.50441932108913,b1480,1.5096446529099217,0.005225331820791768,1.0034733213988563
b1481,7.45792289376614,b1481,7.463550999242135,0.0056281054759947935,1.0007546478498321
b1482,1.40865438261049,b1482,1.4125878799211475,0.003933497310657508,1.002792379279982
b1483,-0.11659531536712,b1483,-0.1050282762437653,0.011567039123354703,0.9007932772690401
b1484,-0.248995793022003,b1484,-0.2372171050114878,0.01177868801051521,0.9526952328488765
b1485,-0.524902051883891,b1485,-0.5120569929332974,0.012845058950593624,0.9755286554805944
b1486,-0.889644614168424,b1486,-0.8841213134844795,0.005523300683944465,0.993791565085675
b1487,-0.787391482709833,b1487,-0.7842355606139909,0.003155922095842034,0.9959919275669825
b1488,-1.00798286960085,b1488,-0.996889028785046,0.01109384081580389,0.9889940184993452
b1489,0.587063659352272,b1489,0.592608444042843,0.005544784690570959,1.009444946220464
b1490,0.234906975272294,b1490,0.2382678840156243,0.003360908743330282,1.014307402917408
b1491,0.898163903142759,b1491,0.903482144278206,0.005318241135446988,1.0059212367774277
b1492,6.27240417491256,b1492,6.276710571610125,0.004306396697565162,1.00068656237345
b1493,6.64721624398556,b1493,6.648789591677835,0.0015733476922745737,1.0002366927198583
b1494,-1.45832065114344,b1494,-1.4520634484174404,0.0062572027259995,0.9957093093887868
b1495,-2.4142995798833,b1495,-2.409148958916589,0.005150620966710928,0.9978666189524997
,,b1496,-1.9080415548095904,,
b1497,-4.81087384677283,b1497,-4.80602678180204,0.004847064970789461,0.9989924772244775
b1498,-3.90219103261567,b1498,-3.894237371462969,0.007953661152700686,0.9979617448027989
b1501,0.608654779080162,b1501,0.6113241669696279,0.002669387889465913,1.0043857174562896
,,b1502,1.1173279330806916,,
,,b1504,-0.2328368277660777,,
b1505,0.391417590546644,b1505,0.3844704222385667,-0.0069471683080772895,0.9822512618853562
b1507,-0.117327238094656,b1507,-0.114201389071919,0.0031258490227370067,0.973357857275945
b1508,0.155798300130891,b1508,0.1610148660486437,0.0052165659177527135,1.0334828166505676
b1511,-0.782863498505492,b1511,-0.7728692872298027,0.009994211275689224,0.9872337753710979
b1512,-0.948566967616469,b1512,-0.9459954183455572,0.002571549270911744,0.9972890166338245
b1513,-1.01151709318637,b1513,-0.9959492539168788,0.015567839269491124,0.9846094155260876
b1514,-0.816560613044501,b1514,-0.8089936895949744,0.007566923449526586,0.990733176045176
b1515,-0.485634847546153,b1515,-0.4783803049007586,0.0072545426453943795,0.9850617337655018
b1516,-0.837520479138426,b1516,-0.8275077921294766,0.010012687008949417,0.9880448451609808
b1517,-0.908804779160389,b1517,-0.891337790591976,0.017466988568413,0.980780263298626
b1518,-0.099798263554384,b1518,-0.0946271446208914,0.005171118933492591,0.948184279472211
b1519,0.776785233561133,b1519,0.781113094802104,0.004327861240970954,1.005571502976608
b1520,1.34772261502722,b1520,1.348291128538959,0.0005685135117390328,1.0004218327313055
b1521,-0.92767764992696,b1521,-0.9213295582912668,0.006348091635693165,0.9931570070312754
b1522,0.674547437673854,b1522,0.6767939347618391,0.0022464970879851887,1.0033303767274429
b1523,0.438204724418138,b1523,0.4335347158777415,-0.004670008540396509,0.9893428612697011
b1524,0.186537962927247,b1524,0.1906845529829428,0.004146590055695787,1.0222292019845474
b1525,-0.0154749447247288,b1525,-0.0102978196769111,0.005177125047817701,0.6654511444202635
b1526,-0.148042207943778,b1526,-0.1435931514689818,0.004449056474796209,0.969947378274135
,,b1527,0.2245228180928196,,
b1528,0.621868086060671,b1528,0.6264095022318921,0.004541416171221058,1.0073028609652401
b1529,0.691365412478638,b1529,0.6966424667206479,0.00527705424200986,1.0076328004652286
b1530,2.67211669609278,b1530,2.6874947419844215,0.015378045891641712,1.0057550053536688
b1531,2.27789620637573,b1531,2.283784887149615,0.005888680773884936,1.0025851400767967
b1532,2.49947249665481,b1532,2.491925016081109,-0.007547480573701026,0.9969803706246809
b1533,-0.325301454862039,b1533,-0.3161654979376087,0.00913595692443031,0.971915413263968
b1534,0.596100149224357,b1534,0.6000243173710045,0.003924168146647533,1.0065830685527484
b1535,2.0833492047457,b1535,2.088941274032548,0.005592069286847856,1.0026841728089124
b1536,2.89326278701981,b1536,2.9012926136099724,0.008029826590162159,1.0027753533575265
b1537,2.19275596986603,b1537,2.1959048877783793,0.0031489179123491695,1.0014360548805354
b1538,0.279866903852531,b1538,0.2841767184116869,0.004309814559155911,1.0153995149116555
b1539,0.0586959668989471,b1539,0.0631250517381817,0.004429084839234598,1.0754580778413594
b1540,0.404525188330685,b1540,0.4104977379302356,0.0059725495995505695,1.0147643453902015
b1542,0.290552487975768,b1542,0.3174559249382362,0.02690343696246822,1.0925940684586806
,,b1543,1.305226792576613,,
b1545,0.75268919728366,b1545,0.7708019009880499,0.018112703704389888,1.0240639878581437
,,b1546,0.4361020504024195,,
,,b1547,0.1846655907304246,,
b1557,0.554172105003451,b1557,0.5569139519069933,0.0027418469035422888,1.004947645106614
,,b1558,-0.0983362465806263,,
,,b1559,-0.1934392980343777,,
b1560,-0.0879626022952454,b1560,-0.0833994909594044,0.0045631113358410025,0.9481244163226893
,,b1561,0.4006534649865597,,
b1562,0.204635002145601,b1562,0.2074608425927545,0.002825840447153477,1.0138091744692965
b1563,0.0820959600389366,b1563,0.0881166398853032,0.006020679846366603,1.0733371026236993
b1564,0.150199270970197,b1564,0.1609997851048878,0.010800514134690797,1.0719078998514837
b1570,0.0282514510602282,b1570,0.0396649317499802,0.011413480689752002,1.4039962643129387
,,b1571,-0.7638987527843172,,
,,b1573,0.118853344238657,,
b1580,0.208194680442008,b1580,0.2106963258159573,0.002501645373949285,1.0120158947800115
b1581,0.107500531976717,b1581,0.1144414835839583,0.0069409516072413,1.0645666721793023
b1582,-0.601479437785707,b1582,-0.5526540125960088,0.048825425189698235,0.918824448314568
b1583,-0.412879530796248,b1583,-0.400833011341959,0.012046519454289029,0.970823161344286
b1584,-0.354992238141993,b1584,-0.3499420723872813,0.005050165754711677,0.9857738699270048
b1585,-0.0746673859937492,b1585,-0.0691352244308151,0.005532161562934096,0.9259092642750716
b1586,-0.0906740722444136,b1586,-0.0812500623296751,0.00942400991473849,0.8960672033198652
b1587,1.12013296659167,b1587,1.126124133867789,0.005991167276119036,1.0053486215072742
b1588,0.707937512021864,b1588,0.7118335396633784,0.0038960276415144213,1.0055033496252903
b1589,0.541245254807753,b1589,0.5481297364149567,0.006884481607203674,1.012719708017854
b1590,0.289538154111512,b1590,0.2929029566662676,0.003364802554755575,1.0116212751479368
b1591,-0.0665868150015883,b1591,-0.0580120226413622,0.008574792360226104,0.8712238697702906
b1592,1.1293475746331,b1592,1.137718470241615,0.008370895608514894,1.0074121517560566
b1593,-0.272958726889476,b1593,-0.2683582935548035,0.004600433334672471,0.9831460478032811
b1594,-0.796102771701256,b1594,-0.7868706484859214,0.00923212321533462,0.9884033525023337
b1595,-0.10546469561319,b1595,-0.1012520333044349,0.004212662308755097,0.9600561848278996
b1596,0.600575313871516,b1596,0.6079252626432906,0.007349948771774639,1.0122381799618008
,,b1597,0.8041811586797061,,
b1598,0.140719816139811,b1598,0.1477202090946398,0.0070003929548287935,1.0497470302823138
b1599,-0.211214306480386,b1599,-0.2037739109396808,0.007440395540705191,0.9647732406734667
b1600,-0.167903367568756,b1600,-0.1616859891193098,0.006217378449446226,0.962970495830584
b1601,0.836331510927325,b1601,0.8392564623600896,0.0029249514327645,1.0034973588756944
b1602,-0.890109575953204,b1602,-0.8830913585926341,0.007018217360569845,0.9921153332688797
b1603,-0.94374531809255,b1603,-0.936406559383156,0.007338758709394044,0.9922237932536431
b1604,-0.269874204425722,b1604,-0.263180484534845,0.006693719890877026,0.9751968888426336
b1605,0.544670838680122,b1605,0.5482375386212853,0.0035666999411633205,1.0065483585458812
b1606,0.114482435611238,b1606,0.1220277866124921,0.0075453510012541,1.065908372415108
b1607,-0.0550676091950773,b1607,-0.0462313201503542,0.008836289044723097,0.8395374490760894
b1608,-0.165799107034595,b1608,-0.1608067040801325,0.004992402954462488,0.9698888429271166
b1609,-0.0668290331122815,b1609,-0.0623345946880177,0.004494438424263801,0.9327472175646689
b1610,-0.153824374468818,b1610,-0.1443212148902772,0.00950315957854081,0.9382207168964161
b1611,-0.525884096377139,b1611,-0.5204766057207956,0.005407490656343383,0.9897173337364715
b1612,-1.64133106355798,b1612,-1.6348535642375643,0.006477499320415747,0.9960535083602364
b1613,-0.171735909949128,b1613,-0.166129227989035,0.00560668196009298,0.9673528852424993
b1614,0.142510412687165,b1614,0.1476178599128449,0.005107447225679906,1.0358391160994787
,,b1615,-1.2345577883649197,,
b1616,-1.0530140245271,b1616,-1.0366086280135194,0.01640539651358064,0.9844205336952201
b1617,-1.33609862257111,b1617,-1.3263149172415447,0.009783705329565295,0.9926774078168435
b1618,-0.381341597324573,b1618,-0.3733808148064327,0.007960782518140308,0.9791242744720434
b1619,1.22574896592429,b1619,1.2311798159847194,0.005430850060429426,1.0044306380926329
b1620,-0.391159257257001,b1620,-0.3817946894586715,0.009364567798329504,0.9760594498926131
b1621,-2.35206061408294,b1621,-2.3409402250872753,0.011120388995664587,0.9952720652992183
b1622,-1.33945063298737,b1622,-1.3316467225776267,0.007803910409743375,0.9941737976618531
b1623,0.644304707406776,b1623,0.6488888703762047,0.004584162969428651,1.0071148990791627
b1624,0.242861509367035,b1624,0.2488908709679546,0.006029361600919603,1.024826336691367
b1625,1.89928537797696,b1625,1.916316795363043,0.017031417386082826,1.0089672766312896
b1626,1.20964945757486,b1626,1.216353520393731,0.006704062818871037,1.0055421533708713
b1627,1.11616699248956,b1627,1.1201144726866883,0.003947480197128206,1.0035366394309184
b1628,0.670734246071633,b1628,0.6754044868537592,0.004670240782126189,1.006962878083949
b1629,0.705752181681066,b1629,0.709332794713288,0.003580613032222013,1.0050734707240907
b1630,0.501291526810757,b1630,0.5069178720555876,0.005626345244830633,1.0112236990731236
b1631,0.260741081619952,b1631,0.2617382180340111,0.0009971364140590744,1.003824239770212
b1632,0.385401342388886,b1632,0.3901638251130785,0.004762482724192496,1.012357203259004
b1633,0.230145805520715,b1633,0.235357722738935,0.00521191721821998,1.0226461534088263
b1634,-1.45190990685886,b1634,-1.4454012316606997,0.00650867519816023,0.9955171631742348
b1635,0.405299833751311,b1635,0.4084975600419466,0.003197726290635583,1.0078897794283272
b1636,0.0307197551238949,b1636,0.0361504249979097,0.005430669874014801,1.176781027456519
b1637,0.241362358665779,b1637,0.2465689236766114,0.005206565010832415,1.021571569981391
b1638,0.388194378083222,b1638,0.3935805810968892,0.005386203013667212,1.0138750155019312
b1639,1.93067555173571,b1639,1.9380690872105917,0.007393535474881752,1.0038295069662195
b1640,-0.0258335421256676,b1640,-0.0209282599531777,0.004905282172489898,0.8101196441189485
b1641,-0.580065455753182,b1641,-0.5739316717289533,0.006133784024228706,0.9894257036625904
b1642,-0.0745156082335078,b1642,-0.060040937225088,0.014474671008419794,0.8057498106563009
b1643,0.24188778867544,b1643,0.2363807733777738,-0.005507015297666201,0.9772331818492276
b1644,0.0266143815381933,b1644,0.0362284561922728,0.009614074654079503,1.3612360723198735
b1645,0.21151011955303,b1645,0.2205037294694902,0.008993609916460199,1.0425209438464023
b1646,1.02049563214526,b1646,1.0260370800469036,0.00554144790164357,1.0054301534735572
b1647,-0.426990439934627,b1647,-0.4205243641395228,0.006466075795104165,0.9848566263073849
b1648,0.702670672788464,b1648,0.6991083842173724,-0.003562288571091532,0.9949303582616377
b1649,0.200967360265882,b1649,0.20617830307009,0.005210942804208002,1.025929299152429
b1650,0.212553670068221,b1650,0.2185977721353068,0.006044102067085777,1.0284356514058113
b1651,-0.291447572736034,b1651,-0.2827099680421477,0.008737604693886292,0.970019977823593
b1652,0.53183786276561,b1652,0.5361136425004466,0.0042757797348366156,1.0080396301846621
b1653,0.574992581491097,b1653,0.5797796706972373,0.004787089206140349,1.0083254799457173
